cell_id,area,perimeter,eccentricity,solidity,major_axis_length,minor_axis_length,orientation,centroid_y,centroid_x,roundness,aspect_ratio,elongation,equivalent_diameter,pos_x_norm,pos_y_norm,axis_vec_x,axis_vec_y,nn_dist_1,nn_dist_2,nn_dist_3,local_density,neighbor_area_ratio_mean,neighbor_roundness_mean
1,194.0,57.21320343559643,0.8970700394010664,0.9326923076923077,24.188388567814744,10.688567949339111,1.3394893847541416,5.061855670103093,81.17525773195877,0.7447646652672748,2.2630149036298493,0.5581116154400876,15.716503163191918,0.04062825712310249,0.002577319587628866,0.229249854014334,0.9733676101218935,1.1512402291528494,1.5070113705619006,1.5608760676966729,0.7110474573149387,1.7216494845360826,0.8228236872076627
2,271.0,64.04163056034263,0.8006843027131129,0.9508771929824561,24.523298648826316,14.69157742014192,1.5516940645350636,5.918819188191882,116.35055350553506,0.8303370046142778,1.6692080058881398,0.400913489228128,18.575465448360347,0.05823351026303056,0.003013655391136396,0.01910110055649853,0.9998175573361024,1.470143213189945,1.5608760676966729,1.697340305395303,0.6344695121546388,2.3382533825338254,0.7921482270508613
3,789.0,112.91168824543142,0.619113978628603,0.9359430604982206,36.641726147089315,28.77478933777196,1.192708778587573,12.749049429657795,148.77946768060838,0.777694567525838,1.2733968515623717,0.2146988593751683,31.695204697178458,0.07446419803834253,0.006491369363369549,0.3691437658331241,0.9293723043788962,1.2296708689491225,1.4579049580705363,1.470143213189945,0.7215494772462451,0.7338403041825095,0.8385621808053205
4,1005.0,128.66904755831214,0.6770690005294692,0.9314179796107507,43.43028174869788,31.961192942028223,-1.2947408884498348,13.42089552238806,626.7990049751244,0.7628299807565151,1.3588442029517638,0.2640804605651337,35.77157729900708,0.31371321570326544,0.006833449858649725,0.2725625659805005,-0.9621380605849273,1.4813841204910183,1.6516411504741337,1.6885599147611716,0.6222020112557816,0.6338308457711442,0.8738636304958356
5,472.0,88.52691193458118,0.8236141593042949,0.9042145593869731,33.3580815392736,18.919053416399514,-0.41140820001986994,13.663135593220339,728.7436440677966,0.7568350428541463,1.7632003465013726,0.4328494762468438,24.514670406003766,0.36473655859249077,0.006956790016914633,0.9165585920008741,-0.39990042189196967,1.1846766155686979,1.4596869777484835,1.7357322886769777,0.6849165134335297,0.7641242937853108,0.6702677610431339
6,179.0,54.72792206135785,0.9203183765622914,0.9728260869565217,24.415880916813194,9.550763785342308,-1.5056890993605452,4.614525139664805,47.20670391061452,0.751008715654048,2.556432288094549,0.6088298506253982,15.09668435477122,0.023626978934241503,0.002349554551764157,0.06506123945730298,-0.9978812730582128,1.1701513793312628,1.5070113705619006,2.037529374173695,0.6363087813700595,2.897579143389199,0.7829391651806636
7,424.0,83.698484809835,0.8396056079585311,0.9359823399558499,32.352325815150145,17.573669717021467,-1.137811620099223,9.38443396226415,188.41037735849056,0.7605723422626797,1.8409544697323177,0.45680351337238445,23.23474912642073,0.0942994881674127,0.004778225031702724,0.4195819377203096,-0.9077174657011234,1.2080961119346572,1.3472041458802033,1.3478228482900143,0.7686152648651281,1.2311320754716981,0.7232068691199779
8,417.0,84.08326112068524,0.8312034847864499,0.972027972027972,31.80143355094993,17.68058941432087,-1.0593655829270334,9.453237410071942,218.77937649880096,0.7411853465121145,1.7986636534408464,0.44403168536429893,23.04215463350949,0.10949918743683731,0.00481325733710384,0.48942542065325606,-0.8720451580155602,1.3472041458802033,1.365608145313452,1.4409828390785926,0.7222310937139006,1.515587529976019,0.6936312851433254
9,871.0,123.01828996322962,0.7258669527342754,0.9072916666666667,40.724791081964604,28.011941993726833,-0.7989664727336515,18.741676234213546,248.12858783008036,0.7232503417616901,1.4538367633020504,0.3121648693703868,33.30152614317138,0.12418848239743761,0.00954260500723704,0.6974477441912296,-0.7166356425147755,1.365608145313452,1.5054771863371001,2.318221920897787,0.57811184691883,0.5021048603138155,0.7396436580096606
10,1289.0,167.1309883354377,0.8917863389776546,0.8262820512820512,62.03109431316811,28.06638835958753,0.6786736981308853,24.56633048875097,566.6004654771141,0.5798942714836718,2.2101559174063867,0.5475432334323734,40.511797950271536,0.28358381655511217,0.012508314912805994,0.7784060039645617,0.6277611751230899,0.8860835911974797,1.2345672756955395,1.4464747870521446,0.8410132669932905,0.33333333333333337,0.7487011195600699
11,189.0,57.66295090390225,0.6185934324329425,0.6631578947368421,19.32163125767746,15.181223010305548,0.6222771028780424,7.0476190476190474,576.1957671957672,0.7142955440160452,1.272732193220616,0.21428875192547314,15.512648837479231,0.28838626986775134,0.003588400737076908,0.8125532709102682,0.5828869375213553,0.8860835911974797,0.9706994994489421,1.9426235390874083,0.7895969798342345,4.213403880070547,0.7039006953826122
12,814.0,110.5685424949238,0.7435411546731978,0.9576470588235294,39.70049238411463,26.5473292345244,0.20025953102675584,19.75307125307125,594.0110565110565,0.8367025629825964,1.495460881710268,0.33130982412835785,32.19343084255579,0.29730283108661487,0.01005757192111571,0.9800149839795589,0.19892368178662118,0.9706994994489421,1.2345672756955395,1.3357773584028008,0.8472077406713129,0.7223587223587223,0.6630983557270951
13,81.0,41.278174593052015,0.9637647553870378,0.9529411764705882,20.072459310022996,5.354401276958875,1.5620769626005382,2.691358024691358,683.7407407407408,0.5973844526939636,3.748777551730956,0.7332463753315368,10.155412503859614,0.3422125829533237,0.0013703452264212618,0.00871925370980815,0.9999619865848621,1.3151510435432592,1.6194275744100586,2.05485115004467,0.6012711150364087,5.160493827160494,0.7442770136934063
14,142.0,46.97056274847714,0.8572088951448471,0.9466666666666667,19.104371299188795,9.838155999466222,-1.229359550344745,5.190140845070423,768.5915492957746,0.8088103153986971,1.9418650507498885,0.4850311562001537,13.446189622059965,0.3846804551029903,0.0026426379048220074,0.334841275163412,-0.9422745462161971,1.4816844268519065,1.8072145081918614,2.9147428481181166,0.4835869163404458,3.1244131455399065,0.6854658427184998
15,192.0,63.798989873223334,0.9316401835107083,0.909952606635071,27.130152483199993,9.858612449668641,1.46676297375921,4.760416666666667,979.4739583333334,0.592766275952406,2.751924028022003,0.6366178754146898,15.635280380893438,0.49022720637303974,0.002423837406653089,0.10384579679554203,0.994593409634258,2.549797379966213,2.985903922678185,3.83634651195071,0.32010079967028066,1.1041666666666667,0.8595772504566446
16,48.0,29.31370849898476,0.903185577557704,0.8421052631578947,13.111154670168771,5.627966960084302,-1.059017887757227,3.4583333333333335,1036.9375,0.7019554847129216,2.3296431487885596,0.5707497088041098,7.817640190446719,0.5189877377377378,0.0017608621860149356,0.4897285969526502,-0.8718749344526362,1.8884001865212792,1.9214775068738101,2.264368359071032,0.4938884553058253,4.527777777777778,0.9375723043136359
17,459.0,79.45584412271572,0.39849255626509056,0.9622641509433962,25.51521480233003,23.401829532691988,-0.8914573895958493,17.185185185185187,893.0544662309368,0.9136310648240676,1.0903085490254374,0.0828284333881073,24.17471718621419,0.4469742073227912,0.008750094289809158,0.6282788622639683,-0.7779882204971317,1.785830978430151,2.457520618225142,3.8730787740451844,0.36962061682062936,0.6666666666666666,0.7201580966775714
18,552.0,88.42640687119285,0.4859376493891964,0.9550173010380623,28.438615754205298,24.855164713991964,-0.884976323927592,24.740942028985508,64.2572463768116,0.8871253413546624,1.1441732968358107,0.12600652124509393,26.510907730475957,0.032160783972378176,0.012597220992355147,0.6333078245781892,-0.7738999931050791,1.1512402291528494,1.1701513793312628,1.299529121432144,0.8285185519842583,0.7143719806763285,0.7375669566137922
19,601.0,112.46803743153546,0.9302822248379867,0.9246153846153846,46.43793558189089,17.035507270593218,-0.44699037681547305,34.7287853577371,198.37603993344425,0.5970711714056066,2.725949679353094,0.6331553705579356,27.66255531193445,0.09928730727399612,0.017682680935711355,0.9017521046862863,-0.43225356180586055,1.1421518411665506,1.2080961119346572,1.3875718530635488,0.8026069087258095,0.8230726566833056,0.8032456759874638
20,593.0,110.42640687119285,0.9262512141115083,0.8850746268656716,47.139155212097954,17.767065173487648,0.12769921346276697,36.77740303541315,857.8870151770658,0.6111089937584742,2.6531762422102156,0.6230932630517771,27.47782833536798,0.4293728804690019,0.01872576529298022,0.9918575294676184,0.1273524292598791,0.7533944127974572,1.785830978430151,4.201774905340899,0.445037808636078,0.41259134345137716,0.8930134668481995
21,265.0,77.25483399593904,0.9422172287682075,0.8688524590163934,32.498933819828196,10.887224989176872,-0.6237862967272385,31.77358490566038,748.3698113207547,0.5579617280466856,2.9850521002492183,0.6649974719313907,18.36868202552426,0.37455946512550287,0.016177996387810784,0.8116726565009901,-0.5841125736436648,1.1846766155686979,1.4816844268519065,1.5567441376966402,0.710377760450833,1.519496855345912,0.7690820385025035
22,918.0,116.22539674441617,0.48205302770526687,0.9592476489028213,36.94158072630407,32.366071987436285,0.9856902220732491,37.96187363834423,137.260348583878,0.8539854483594711,1.1413674399736824,0.1238579575889619,34.18821291127805,0.0686988731651041,0.019328856231336167,0.55228784001048,0.8336534902323377,1.2296708689491225,1.573603501942421,1.697340305395303,0.6665756159501078,0.5838779956427015,0.8131318871941094
23,223.0,62.76955262170047,0.8974800822710641,0.9102040816326531,25.985624723958775,11.46108938568723,0.6780749500674275,30.681614349775785,693.5112107623319,0.7112407978280493,2.267290992111971,0.5589450125815104,16.85029431422316,0.3471027080892552,0.015622003233083393,0.7787817352010449,0.6272949935375299,0.8552443066722862,1.1295915459509271,1.3151510435432592,0.9090945189767388,1.8445440956651717,0.7012468034488847
24,129.0,45.798989873223334,0.6942051920422031,0.9280575539568345,15.869039094667553,11.422171795407083,0.9761898024198683,26.023255813953487,1481.6511627906978,0.7728367676078408,1.3893188947699577,0.28022284605466397,12.815923738491737,0.7415671485438927,0.013250130251503811,0.5601828548691605,0.828368981258133,1.9740425904435919,2.178130407029065,2.7883512111509674,0.4322440077757369,2.0852713178294575,0.8262739131097003
25,42.0,29.31370849898476,0.949301879409334,0.8235294117647058,13.329312214913882,4.190281711371951,1.5207478002061705,23.142857142857142,1530.6666666666667,0.6142110491238064,3.1810062265598122,0.6856340639479106,7.312732791431452,0.7660994327660995,0.011783532150130928,0.050027635154939375,0.9987478339004316,1.016334395864777,1.5383170202270344,1.636171647250863,0.7158498353798662,7.968253968253968,0.8460954375589814
26,559.0,95.84062043356595,0.8068518087434738,0.930116472545757,35.929528181894504,21.22550854470904,0.6646951329217261,38.325581395348834,675.8121645796065,0.7647552003980232,1.6927522893603786,0.40924610984997756,26.678472698169138,0.3382443266164197,0.01951404348032018,0.7871048695708605,0.6168191990347243,0.8552443066722862,0.9425386177818337,1.4039609865448335,0.9369893668553871,0.667262969588551,0.8148098120434032
27,423.0,89.01219330881976,0.9269556646888074,0.9463087248322147,38.07574080260658,14.284909513474119,-0.41994683714930714,39.4822695035461,1619.919621749409,0.6708898579425174,2.6654520119075285,0.6248291113354725,23.207333483685147,0.8107705814561607,0.020102988545593736,0.913110616730056,-0.40771191007236557,1.39318886611535,2.3985375072699915,3.2849300008446822,0.4239290197733269,1.277383766745469,0.7383129043547311
28,548.0,91.01219330881976,0.6747534587129961,0.9464594127806563,31.24985232075397,23.063741109832193,1.0299871611238254,35.3521897810219,172.63686131386862,0.8313640894422124,1.354934230831788,0.2619567966881281,26.414679072721462,0.08640483549242674,0.01800009662984822,0.5148298516830914,0.8572923794225434,1.1421518411665506,1.3478228482900143,1.4579049580705363,0.759901584608629,1.1034063260340632,0.7117793603980415
29,239.0,66.76955262170047,0.9154707416002318,0.9053030303030303,28.21562457814507,11.353531230387715,1.1649819791538376,32.78242677824268,1566.2677824267782,0.6736756224716494,2.485184917854102,0.5976154559703846,17.44431859350499,0.7839178090224115,0.016691663329044135,0.3947670985079348,0.9187812241962863,1.1595612628598349,1.2839219166102496,1.636171647250863,0.735356329744022,1.0836820083682008,0.7527404899583234
30,384.0,74.90559159102153,0.41396042867719,0.9458128078817734,23.489250314156486,21.382144230668764,1.4458308640189943,39.427083333333336,654.59375,0.8600280413133459,1.0985451253511547,0.08970512278196519,22.111625566165472,0.3276244994994995,0.02007488968092329,0.12464046555769497,0.9922019725567779,0.9425386177818337,1.008528214127698,1.1562413870574246,0.9654658593853198,1.548611111111111,0.8542586948594674
31,133.0,41.798989873223334,0.763874609670292,0.9568345323741008,16.214431281065277,10.464221387110088,0.7346750018710287,35.932330827067666,840.9248120300751,0.9565990203218339,1.54951149074869,0.3546353118576604,13.013103375051497,0.42088328930434193,0.01829548412783486,0.7420486537919009,0.6703460266203027,0.7533944127974572,2.457520618225142,3.4865592954816558,0.4479300485151467,2.992481203007519,0.777850124660413
32,594.0,100.32590180780453,0.740700062905927,0.928125,34.38240345633958,23.099331442174098,1.2556128407000107,43.73063973063973,715.3771043771044,0.7416007572546672,1.4884588128626604,0.32816414444363284,27.500987065425246,0.3580465987873395,0.022266109842484588,0.30999092392590427,0.9507395158946347,1.1295915459509271,1.2978948711084333,1.4596869777484835,0.7717690196190233,0.8714927048260381,0.7891144795436119
33,64.0,29.31370849898476,0.8285702119886881,0.927536231884058,12.10157670801726,6.77549333480405,-0.13521657979401422,36.265625,1065.21875,0.9359406462838954,1.7860805272812275,0.44011482980434236,9.0270333367641,0.5331425175175175,0.01846518584521385,0.9908721584229329,-0.13480491705527037,0.9310263968609684,1.2944812854377805,1.4991776644519408,0.8054371633343781,4.765625,0.851652120641008
34,452.0,79.01219330881976,0.5376884792735013,0.9515789473684211,26.321188059850787,22.192540773737385,1.266073590785639,42.94690265486726,1542.1858407079646,0.9098296037098942,1.1860376118357405,0.15685641836247755,23.98967015655475,0.7718647851391215,0.021867058378241985,0.3000286962574566,0.9539301763871666,1.016334395864777,1.1595612628598349,1.2756777709604274,0.8691688185448091,0.43805309734513276,0.7475559193636188
35,810.0,119.1543289325507,0.7704789986892222,0.9070548712206047,41.51265298310454,26.462879169907065,-0.9822731188512064,50.446913580246914,50.208641975308645,0.716927488920054,1.5687126376751819,0.3625346185251678,32.11423409074988,0.025129450438092414,0.025685801211938347,0.555133290076789,-0.8317614022353523,1.299529121432144,1.6801762383887795,1.7481392554732949,0.6345386204731068,0.7683127572016462,0.8899394268590773
36,713.0,98.42640687119284,0.3454534728044827,0.9648173207036536,31.1589429864804,29.240670035832103,-0.35004158796212365,50.41935483870968,630.960729312763,0.9248602871915644,1.0656029067835178,0.061564121462034826,30.130048048354833,0.3157961608171987,0.025671769266145457,0.9393584516140042,-0.342936873755711,1.1562413870574246,1.1862942795816778,1.608189795157915,0.7593542069702376,0.8125292192613371,0.8750684393517663
